Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn
CUST203899,13,Month-to-Month,Standard,Credit Card,1,53.39,656.8,84.0,1,3,3,No
CUST203900,47,Month-to-Month,Standard,Mailed Check,1,66.18,3099.77,58.4,2,5,0,Yes
CUST203901,37,Two Year,Standard,Mailed Check,1,51.09,1839.58,53.8,1,5,1,No
CUST203902,43,Two Year,Standard,Bank Transfer,1,54.48,2242.26,68.8,0,3,1,No
CUST203903,24,Month-to-Month,Standard,Digital Wallet,1,61.74,1416.21,71.0,0,3,0,Yes
CUST203904,24,Two Year,Standard,Digital Wallet,0,57.73,1322.8,68.4,0,3,0,No
CUST203905,41,Month-to-Month,Standard,Credit Card,1,63.7,2561.91,59.6,1,4,0,Yes
CUST203906,5,Month-to-Month,Basic,Digital Wallet,1,29.39,146.28,33.4,0,4,1,No
CUST203907,24,Month-to-Month,Basic,Bank Transfer,1,27.95,659.28,13.6,2,4,1,No
CUST203908,30,Month-to-Month,Standard,Credit Card,1,53.91,1556.88,63.9,1,2,1,No
CUST203909,48,Two Year,Standard,Credit Card,0,55.75,2659.48,57.0,0,2,0,No
CUST203910,39,Month-to-Month,Premium,Bank Transfer,0,93.01,3353.36,105.1,4,3,3,No
CUST203911,23,Two Year,Basic,Mailed Check,0,29.21,669.42,4.8,1,3,2,No
CUST203912,39,Month-to-Month,Standard,Credit Card,1,53.74,1970.8,59.8,0,3,1,Yes
CUST203913,24,One Year,Premium,Bank Transfer,1,86.44,1968.02,91.6,2,4,3,No
CUST203914,29,Month-to-Month,Basic,Credit Card,1,26.29,757.62,37.3,0,3,2,No
CUST203915,8,Two Year,Standard,Credit Card,1,44.97,343.56,66.5,2,4,1,No
CUST203916,35,Two Year,Premium,Digital Wallet,1,87.72,3069.17,96.2,1,3,0,No
CUST203917,28,One Year,Premium,Digital Wallet,1,94.6,2646.55,88.2,1,3,3,No
CUST203918,33,Two Year,Basic,Credit Card,1,22.42,696.37,13.2,2,4,2,No
CUST203919,1,One Year,Standard,Credit Card,1,63.17,60.72,60.2,4,2,1,Yes
CUST203920,18,Two Year,Basic,Digital Wallet,0,24.85,424.43,28.7,0,4,0,No
CUST203921,13,One Year,Premium,Mailed Check,1,103.42,1249.28,93.8,1,5,1,No
CUST203922,13,Two Year,Standard,Bank Transfer,0,57.23,736.98,60.9,1,4,1,No
CUST203923,13,One Year,Premium,Digital Wallet,0,93.6,1173.32,112.4,0,3,0,No
CUST203924,10,One Year,Standard,Bank Transfer,1,62.74,599.78,22.1,3,2,1,No
CUST203925,22,Month-to-Month,Basic,Bank Transfer,0,28.77,610.93,38.3,4,3,2,Yes
CUST203926,11,Two Year,Standard,Bank Transfer,1,54.52,598.52,74.6,0,3,1,No
CUST203927,19,Month-to-Month,Premium,Credit Card,0,97.67,1709.99,82.1,3,4,0,No
CUST203928,72,One Year,Premium,Credit Card,1,90.56,6352.9,102.5,1,4,1,No
CUST203929,26,Month-to-Month,Premium,Credit Card,0,99.13,2535.61,91.6,1,3,0,Yes
CUST203930,10,One Year,Basic,Bank Transfer,0,28.99,277.79,31.6,0,3,1,No
CUST203931,14,Month-to-Month,Basic,Bank Transfer,1,30.12,417.24,19.1,0,3,0,Yes
CUST203932,23,Month-to-Month,Premium,Credit Card,1,96.79,2132.03,114.0,1,5,1,Yes
CUST203933,15,One Year,Basic,Bank Transfer,1,19.64,280.25,21.9,1,4,3,No
CUST203934,51,Month-to-Month,Standard,Credit Card,1,55.86,2741.54,84.2,0,3,0,Yes
CUST203935,7,One Year,Standard,Credit Card,0,55.92,383.72,33.2,0,4,0,No
CUST203936,4,One Year,Basic,Digital Wallet,1,27.61,107.14,25.2,1,3,3,No
CUST203937,21,Month-to-Month,Standard,Digital Wallet,0,51.02,1013.53,43.0,2,3,1,No
CUST203938,25,One Year,Basic,Mailed Check,0,31.36,779.24,8.2,1,4,1,No
CUST203939,12,Month-to-Month,Standard,Credit Card,0,54.95,609.93,61.6,2,3,0,No
CUST203940,72,Month-to-Month,Standard,Digital Wallet,1,65.9,4443.55,89.5,2,4,0,No
CUST203941,8,Month-to-Month,Basic,Credit Card,1,16.92,131.49,28.9,0,2,1,No
CUST203942,31,Month-to-Month,Premium,Credit Card,1,94.65,2715.74,95.4,2,4,1,No
CUST203943,21,Month-to-Month,Basic,Bank Transfer,1,24.55,514.31,31.0,0,4,2,No
CUST203944,8,Month-to-Month,Standard,Credit Card,0,59.12,442.4,57.7,0,4,0,No
CUST203945,20,One Year,Basic,Credit Card,0,23.7,443.2,31.1,1,3,2,No
CUST203946,27,One Year,Standard,Credit Card,1,55.13,1382.08,55.0,2,3,1,No
CUST203947,54,Month-to-Month,Standard,Credit Card,1,53.87,2763.01,67.9,0,5,0,No
CUST203948,5,One Year,Basic,Digital Wallet,1,27.77,133.79,26.5,1,3,3,No
CUST203949,64,Month-to-Month,Basic,Credit Card,0,29.34,1764.87,25.5,2,4,0,No
CUST203950,20,One Year,Standard,Credit Card,1,43.34,826.12,92.1,5,3,1,No
CUST203951,32,Month-to-Month,Premium,Credit Card,1,93.62,2959.98,90.3,1,5,2,No
CUST203952,29,Month-to-Month,Premium,Mailed Check,1,88.36,2419.52,115.6,0,4,1,Yes
CUST203953,30,One Year,Premium,Digital Wallet,1,99.23,2879.0,93.6,2,2,2,Yes
CUST203954,37,Month-to-Month,Basic,Bank Transfer,0,15.0,530.43,31.5,1,3,0,Yes
CUST203955,64,Month-to-Month,Standard,Digital Wallet,1,52.82,3192.93,61.0,2,3,1,No
CUST203956,19,Month-to-Month,Premium,Bank Transfer,1,100.81,1825.41,87.9,2,4,0,No
CUST203957,13,One Year,Premium,Credit Card,1,95.21,1235.81,108.1,3,4,1,No
CUST203958,12,Month-to-Month,Standard,Credit Card,1,58.3,676.15,56.5,0,4,1,No
CUST203959,9,One Year,Premium,Digital Wallet,0,102.09,898.18,99.0,2,4,1,No
CUST203960,41,Month-to-Month,Basic,Digital Wallet,0,17.83,718.39,8.4,2,1,2,Yes
CUST203961,30,Two Year,Standard,Mailed Check,1,62.09,1741.44,95.3,3,1,1,Yes
CUST203962,56,Two Year,Basic,Digital Wallet,1,17.02,944.65,25.3,0,4,0,No
CUST203963,72,Month-to-Month,Premium,Bank Transfer,1,91.55,6452.8,83.7,0,4,0,No
CUST203964,40,Month-to-Month,Standard,Bank Transfer,1,54.13,1992.81,67.2,1,3,2,No
CUST203965,45,Month-to-Month,Standard,Bank Transfer,0,50.09,2222.68,56.6,4,3,2,Yes
CUST203966,14,Month-to-Month,Basic,Bank Transfer,1,23.46,315.04,30.9,2,2,1,No
CUST203967,25,Two Year,Premium,Credit Card,1,85.39,2096.79,98.1,3,3,0,Yes
CUST203968,26,One Year,Premium,Credit Card,0,90.65,2312.93,73.5,0,4,0,No
CUST203969,35,Month-to-Month,Standard,Bank Transfer,0,56.03,1897.27,62.0,3,3,2,No
CUST203970,11,Two Year,Standard,Credit Card,0,46.43,505.81,58.8,1,3,1,Yes
CUST203971,11,One Year,Basic,Mailed Check,1,23.8,254.81,9.4,0,2,0,Yes
CUST203972,42,Month-to-Month,Standard,Bank Transfer,1,55.77,2311.2,60.8,3,3,1,No
CUST203973,9,Month-to-Month,Basic,Credit Card,1,25.84,228.32,25.4,2,3,0,Yes
CUST203974,35,Month-to-Month,Premium,Digital Wallet,1,107.03,3734.19,91.8,0,3,0,No
CUST203975,13,Two Year,Standard,Bank Transfer,1,49.36,637.46,45.4,0,4,1,No
CUST203976,32,Month-to-Month,Basic,Digital Wallet,1,24.1,729.63,38.0,1,4,1,Yes
CUST203977,30,Month-to-Month,Standard,Credit Card,1,40.94,1165.08,44.2,2,4,1,Yes
CUST203978,6,Two Year,Standard,Digital Wallet,0,55.94,321.72,55.5,1,3,2,No
CUST203979,24,One Year,Basic,Credit Card,0,15.0,341.64,24.3,1,5,0,No
CUST203980,18,Month-to-Month,Basic,Digital Wallet,1,16.21,274.23,45.7,5,3,1,No
CUST203981,48,Month-to-Month,Standard,Bank Transfer,1,56.96,2545.85,63.1,1,3,1,No
CUST203982,22,Month-to-Month,Basic,Credit Card,1,24.88,505.21,19.6,1,4,1,No
CUST203983,17,One Year,Standard,Credit Card,1,47.67,791.77,84.8,0,4,2,Yes
CUST203984,14,One Year,Standard,Bank Transfer,1,53.02,682.94,85.7,0,3,1,No
CUST203985,22,Month-to-Month,Basic,Bank Transfer,1,30.67,661.08,53.2,2,2,0,Yes
CUST203986,26,Month-to-Month,Premium,Credit Card,0,83.19,2156.49,82.4,4,2,1,Yes
CUST203987,13,Month-to-Month,Basic,Bank Transfer,1,26.18,314.26,33.0,2,3,0,Yes
CUST203988,21,Month-to-Month,Basic,Digital Wallet,1,29.96,626.83,2.0,4,3,2,Yes
CUST203989,11,One Year,Standard,Credit Card,1,52.32,551.88,51.0,0,3,0,No
CUST203990,25,One Year,Standard,Digital Wallet,0,49.54,1204.78,72.0,2,3,1,No
CUST203991,26,Month-to-Month,Standard,Credit Card,1,57.01,1369.66,49.3,1,3,2,No
CUST203992,38,One Year,Premium,Digital Wallet,1,88.99,3206.95,89.5,3,4,0,Yes
CUST203993,2,Month-to-Month,Basic,Digital Wallet,0,30.32,57.2,16.4,2,3,1,Yes
CUST203994,39,Month-to-Month,Premium,Bank Transfer,0,97.62,3686.69,94.6,3,5,1,No
CUST203995,69,Month-to-Month,Premium,Credit Card,1,90.77,6154.5,68.0,0,4,5,No
CUST203996,15,One Year,Standard,Bank Transfer,0,56.9,833.19,46.5,1,3,1,No
CUST203997,36,Two Year,Standard,Bank Transfer,1,48.29,1628.18,86.4,1,4,2,No
CUST203998,12,Two Year,Basic,Digital Wallet,0,26.81,305.67,57.1,1,3,0,No
CUST203999,22,Month-to-Month,Basic,Digital Wallet,0,29.33,602.12,32.8,2,4,0,No
CUST204000,15,One Year,Standard,Credit Card,0,50.59,717.96,52.8,1,5,2,No
CUST204001,9,One Year,Standard,Bank Transfer,0,56.48,476.15,51.4,0,3,0,No
CUST204002,6,One Year,Standard,Bank Transfer,1,60.36,342.85,70.1,1,3,2,No
CUST204003,26,Two Year,Basic,Credit Card,0,21.43,555.12,32.9,0,4,0,No
CUST204004,21,Two Year,Premium,Bank Transfer,0,97.56,1965.45,85.3,1,5,1,No
CUST204005,6,Month-to-Month,Standard,Digital Wallet,1,49.14,271.96,39.2,1,3,1,No
CUST204006,18,One Year,Premium,Bank Transfer,0,89.11,1493.7,91.6,4,2,0,No
CUST204007,23,Month-to-Month,Premium,Credit Card,1,82.16,1749.5,105.8,1,3,1,Yes
CUST204008,13,Two Year,Basic,Digital Wallet,0,30.0,386.24,2.0,2,2,2,No
CUST204009,52,Two Year,Basic,Credit Card,1,24.84,1197.1,12.2,0,4,0,No
CUST204010,28,Two Year,Premium,Credit Card,1,91.92,2368.0,105.9,2,3,1,No
CUST204011,6,One Year,Basic,Credit Card,0,21.38,121.53,27.3,3,3,1,No
CUST204012,24,Two Year,Premium,Digital Wallet,1,95.71,2274.33,84.8,1,3,2,Yes
CUST204013,10,Month-to-Month,Standard,Bank Transfer,1,50.67,493.44,47.2,2,3,1,Yes
CUST204014,23,Month-to-Month,Premium,Credit Card,0,99.86,2272.34,102.3,4,3,1,Yes
CUST204015,11,Month-to-Month,Premium,Bank Transfer,1,98.58,1029.88,102.4,1,3,1,No
CUST204016,33,One Year,Premium,Credit Card,0,93.04,3068.58,75.8,1,3,1,No
CUST204017,65,One Year,Standard,Digital Wallet,0,65.43,3989.44,70.1,1,2,1,No
CUST204018,30,Two Year,Basic,Mailed Check,1,31.09,893.01,35.7,0,3,0,No
CUST204019,21,Month-to-Month,Basic,Bank Transfer,0,33.36,645.65,25.1,1,2,1,Yes
CUST204020,4,One Year,Standard,Credit Card,1,60.01,223.06,33.5,3,2,1,No
CUST204021,55,One Year,Standard,Credit Card,0,51.23,2640.47,21.7,2,4,1,No
CUST204022,9,Month-to-Month,Premium,Digital Wallet,0,101.29,844.15,94.4,3,4,2,No
CUST204023,67,Month-to-Month,Standard,Mailed Check,1,50.86,3242.33,64.4,3,3,2,No
CUST204024,27,One Year,Standard,Credit Card,1,55.68,1409.86,59.0,2,4,2,No
CUST204025,31,Month-to-Month,Standard,Digital Wallet,0,59.0,1809.88,69.1,1,3,1,No
CUST204026,38,Two Year,Standard,Credit Card,1,53.05,1976.12,59.3,3,3,0,No
CUST204027,60,Month-to-Month,Basic,Bank Transfer,0,25.69,1450.68,22.1,1,3,1,No
CUST204028,10,Month-to-Month,Basic,Credit Card,0,20.61,192.96,33.9,2,3,2,No
CUST204029,52,Month-to-Month,Standard,Credit Card,1,57.2,2756.75,69.9,1,1,2,No
CUST204030,72,One Year,Standard,Credit Card,1,46.21,3271.81,41.0,1,2,1,Yes
CUST204031,9,One Year,Basic,Bank Transfer,1,27.92,245.4,42.8,1,3,3,No
CUST204032,29,Two Year,Basic,Digital Wallet,0,28.87,817.62,29.7,4,3,2,No
CUST204033,12,Month-to-Month,Standard,Credit Card,0,51.56,618.02,52.0,0,5,1,No
CUST204034,30,Month-to-Month,Standard,Digital Wallet,1,47.58,1353.03,73.1,0,5,3,No
CUST204035,21,Month-to-Month,Standard,Bank Transfer,0,60.74,1260.81,51.2,1,4,2,Yes
CUST204036,48,Month-to-Month,Basic,Digital Wallet,1,15.0,662.93,33.3,0,3,1,No
CUST204037,21,Month-to-Month,Standard,Digital Wallet,1,53.45,1043.83,80.9,1,5,1,No
CUST204038,48,Two Year,Premium,Bank Transfer,1,93.01,4455.93,100.0,2,3,0,No
CUST204039,10,One Year,Premium,Digital Wallet,0,105.92,1020.82,82.8,4,2,0,Yes
CUST204040,13,Month-to-Month,Standard,Credit Card,1,52.33,658.73,66.6,2,5,0,No
CUST204041,40,Two Year,Basic,Credit Card,0,23.25,923.28,11.0,2,4,1,Yes
CUST204042,42,One Year,Premium,Digital Wallet,1,89.68,3504.75,116.5,2,3,1,No
CUST204043,18,Month-to-Month,Basic,Digital Wallet,1,16.12,274.06,26.8,1,5,1,No
CUST204044,17,Month-to-Month,Standard,Credit Card,1,52.47,867.03,69.8,2,4,2,Yes
CUST204045,6,One Year,Standard,Credit Card,0,55.12,322.49,42.8,1,4,1,No
CUST204046,27,Month-to-Month,Basic,Credit Card,0,25.2,647.15,20.5,1,3,1,No
CUST204047,41,Month-to-Month,Standard,Bank Transfer,0,57.42,2267.76,76.2,1,3,1,No
CUST204048,33,Month-to-Month,Premium,Bank Transfer,0,85.98,2680.61,119.0,0,3,0,No
CUST204049,33,One Year,Standard,Digital Wallet,1,57.96,1896.72,37.4,2,1,0,Yes
CUST204050,11,Two Year,Basic,Bank Transfer,1,32.07,326.38,18.3,0,3,1,No
CUST204051,13,Month-to-Month,Basic,Credit Card,0,19.95,239.98,16.3,0,4,0,Yes
CUST204052,32,Two Year,Standard,Bank Transfer,0,49.73,1508.86,30.3,0,5,0,No
CUST204053,4,Month-to-Month,Basic,Credit Card,1,33.39,127.81,19.9,1,4,2,No
CUST204054,21,Month-to-Month,Premium,Credit Card,1,94.94,1940.5,101.5,3,4,0,Yes
CUST204055,29,Month-to-Month,Standard,Digital Wallet,0,60.06,1648.07,54.7,1,4,0,No
CUST204056,6,Month-to-Month,Standard,Credit Card,1,58.96,347.54,66.1,0,3,0,No
CUST204057,28,Month-to-Month,Standard,Credit Card,1,57.67,1573.69,71.4,3,4,2,No
CUST204058,72,Month-to-Month,Premium,Mailed Check,0,97.48,6977.84,111.4,0,4,2,No
CUST204059,35,Two Year,Standard,Bank Transfer,0,63.78,2222.96,68.8,0,3,3,Yes
CUST204060,40,Month-to-Month,Premium,Mailed Check,1,91.63,3620.94,100.3,1,4,0,No
CUST204061,31,Month-to-Month,Standard,Bank Transfer,0,57.78,1695.08,37.9,1,3,2,No
CUST204062,9,Two Year,Basic,Digital Wallet,0,36.52,320.66,9.0,0,4,2,No
CUST204063,38,One Year,Standard,Bank Transfer,1,49.97,1856.36,60.1,2,3,1,No
CUST204064,40,Month-to-Month,Basic,Credit Card,1,18.76,706.7,9.5,0,3,5,No
CUST204065,13,One Year,Premium,Bank Transfer,1,90.81,1103.03,106.7,2,3,2,Yes
CUST204066,21,One Year,Standard,Bank Transfer,1,53.58,1122.99,51.6,0,3,1,No
CUST204067,17,Month-to-Month,Standard,Credit Card,1,54.48,896.52,52.3,2,4,0,No
CUST204068,22,Month-to-Month,Standard,Digital Wallet,1,61.51,1309.3,21.0,3,4,1,No
CUST204069,23,Month-to-Month,Standard,Credit Card,0,58.3,1265.79,71.7,2,3,0,Yes
CUST204070,6,Month-to-Month,Standard,Credit Card,1,60.24,342.73,64.7,3,3,2,No
CUST204071,32,Month-to-Month,Premium,Bank Transfer,0,88.17,2617.83,81.8,2,3,2,Yes
CUST204072,17,Month-to-Month,Basic,Credit Card,1,31.79,529.21,26.5,1,4,2,Yes
CUST204073,32,Month-to-Month,Basic,Credit Card,1,28.29,891.29,34.4,1,2,1,No
CUST204074,3,Month-to-Month,Premium,Credit Card,1,85.82,247.64,61.4,1,4,2,No
CUST204075,17,One Year,Premium,Bank Transfer,1,92.88,1539.86,83.1,1,3,2,No
CUST204076,10,Two Year,Premium,Credit Card,1,100.95,953.04,112.1,1,3,2,No
CUST204077,29,Month-to-Month,Standard,Credit Card,0,50.03,1391.77,39.5,0,4,2,No
CUST204078,18,Month-to-Month,Standard,Credit Card,0,58.11,1015.33,44.7,0,3,1,No
CUST204079,10,One Year,Standard,Bank Transfer,1,56.4,529.02,86.4,0,4,2,No
CUST204080,53,Month-to-Month,Standard,Credit Card,0,60.75,3158.55,40.0,1,4,1,No
CUST204081,57,Month-to-Month,Standard,Credit Card,1,48.35,2698.67,71.8,1,4,0,No
CUST204082,7,Month-to-Month,Basic,Digital Wallet,0,19.5,127.71,21.3,0,3,0,No
CUST204083,63,Month-to-Month,Premium,Credit Card,1,86.29,5226.12,69.2,2,4,0,Yes
CUST204084,15,Two Year,Premium,Credit Card,1,98.99,1420.36,84.0,2,4,3,No
CUST204085,10,Month-to-Month,Premium,Digital Wallet,1,96.2,914.87,94.1,0,5,1,Yes
CUST204086,19,One Year,Standard,Credit Card,1,56.97,1006.28,55.8,3,2,1,Yes
CUST204087,14,One Year,Standard,Bank Transfer,0,49.98,692.54,59.8,1,3,0,No
CUST204088,11,One Year,Standard,Credit Card,0,58.23,631.93,33.9,1,3,0,No
CUST204089,17,Month-to-Month,Premium,Bank Transfer,0,105.36,1677.86,94.6,0,2,0,Yes
CUST204090,52,Month-to-Month,Basic,Mailed Check,1,17.93,906.82,45.7,2,2,3,No
CUST204091,12,One Year,Standard,Credit Card,1,58.36,681.41,39.4,0,3,0,No
CUST204092,42,Month-to-Month,Basic,Digital Wallet,1,24.05,958.17,8.3,1,3,2,Yes
CUST204093,26,Month-to-Month,Premium,Credit Card,0,92.79,2288.32,119.0,0,5,0,No
CUST204094,15,Two Year,Premium,Bank Transfer,0,88.5,1279.47,99.7,2,3,1,No
CUST204095,27,Two Year,Standard,Credit Card,1,60.74,1534.9,32.1,1,4,1,Yes
CUST204096,17,Month-to-Month,Basic,Digital Wallet,1,28.66,459.26,10.7,0,4,2,No
CUST204097,40,One Year,Standard,Digital Wallet,0,60.09,2388.84,43.2,3,5,2,No
CUST204098,30,One Year,Standard,Digital Wallet,0,53.18,1580.11,61.3,1,2,1,No
CUST204099,41,Month-to-Month,Premium,Bank Transfer,1,90.47,3417.34,104.3,0,5,0,No
CUST204100,7,Month-to-Month,Premium,Mailed Check,1,91.94,638.21,106.9,1,2,1,Yes
CUST204101,26,Month-to-Month,Standard,Credit Card,1,52.56,1321.82,71.4,0,4,0,No
CUST204102,11,Two Year,Premium,Digital Wallet,1,98.31,1068.31,104.6,1,3,1,No
CUST204103,37,Two Year,Standard,Digital Wallet,1,50.22,1787.91,59.3,0,3,1,No
CUST204104,49,Month-to-Month,Standard,Bank Transfer,1,46.01,2253.28,66.8,1,3,2,No
CUST204105,17,Two Year,Standard,Credit Card,1,55.77,900.95,39.6,3,3,0,No
CUST204106,21,Month-to-Month,Standard,Digital Wallet,0,63.53,1278.44,79.7,1,4,1,Yes
CUST204107,22,Month-to-Month,Basic,Bank Transfer,1,29.21,636.79,24.2,1,3,0,No
CUST204108,67,Month-to-Month,Basic,Digital Wallet,1,17.76,1109.09,26.0,1,4,0,No
CUST204109,7,One Year,Premium,Mailed Check,1,89.14,576.2,104.8,2,3,1,Yes
CUST204110,68,Month-to-Month,Basic,Credit Card,1,28.17,1793.48,3.6,1,5,1,No
CUST204111,39,Two Year,Standard,Digital Wallet,0,56.5,2149.67,46.3,2,2,0,No
CUST204112,66,Two Year,Standard,Digital Wallet,1,61.74,3754.88,56.6,0,4,1,No
CUST204113,36,One Year,Basic,Digital Wallet,1,24.64,827.18,17.2,3,3,1,Yes
CUST204114,30,Month-to-Month,Basic,Credit Card,0,20.37,568.45,13.5,1,2,1,Yes
CUST204115,33,Month-to-Month,Premium,Digital Wallet,1,98.47,3178.65,91.7,1,4,0,No
CUST204116,72,Two Year,Basic,Credit Card,1,18.68,1303.46,36.9,1,4,1,No
CUST204117,36,One Year,Standard,Digital Wallet,1,46.61,1636.27,82.8,0,4,0,No
CUST204118,57,One Year,Standard,Digital Wallet,0,60.06,3181.97,66.0,0,4,1,No
CUST204119,11,Month-to-Month,Premium,Credit Card,1,96.87,995.37,113.6,0,4,2,Yes
CUST204120,10,Two Year,Basic,Bank Transfer,0,25.58,245.77,38.2,3,4,2,Yes
CUST204121,26,Month-to-Month,Premium,Bank Transfer,1,89.31,2221.05,120.7,0,5,2,Yes
CUST204122,27,Month-to-Month,Standard,Bank Transfer,1,58.16,1555.98,70.2,1,2,1,No
CUST204123,6,Month-to-Month,Basic,Bank Transfer,1,26.37,157.15,2.0,2,1,1,Yes
CUST204124,15,Two Year,Premium,Credit Card,0,104.88,1544.76,107.9,3,2,1,Yes
CUST204125,28,Two Year,Basic,Bank Transfer,0,20.77,572.32,25.4,0,2,1,No
CUST204126,41,Month-to-Month,Standard,Bank Transfer,1,49.89,1895.07,64.1,0,2,1,Yes
CUST204127,36,One Year,Standard,Credit Card,1,52.66,1865.23,61.2,1,4,1,No
CUST204128,15,Two Year,Standard,Credit Card,0,52.85,765.33,47.9,1,4,3,No
CUST204129,9,Two Year,Standard,Digital Wallet,0,53.81,460.28,73.0,0,3,0,Yes
CUST204130,48,Month-to-Month,Basic,Bank Transfer,0,15.5,695.72,37.7,1,4,1,No
CUST204131,19,Month-to-Month,Standard,Credit Card,0,50.77,945.53,54.6,1,4,1,No
CUST204132,3,Month-to-Month,Standard,Credit Card,1,62.45,185.56,45.4,3,3,2,Yes
CUST204133,56,Month-to-Month,Standard,Credit Card,1,52.92,2766.21,40.6,1,3,2,No
CUST204134,21,Month-to-Month,Premium,Digital Wallet,1,102.59,2096.82,102.3,0,4,2,No
CUST204135,38,Month-to-Month,Standard,Credit Card,0,60.99,2282.51,80.7,1,3,1,Yes
CUST204136,67,Month-to-Month,Premium,Mailed Check,1,96.16,6074.89,80.1,0,4,2,No
CUST204137,28,Two Year,Basic,Credit Card,1,26.84,733.13,25.5,3,4,3,No
CUST204138,44,One Year,Basic,Credit Card,0,23.08,977.91,30.5,0,3,2,No
CUST204139,30,Month-to-Month,Premium,Bank Transfer,1,96.72,2711.45,104.7,2,2,1,Yes
CUST204140,16,Month-to-Month,Basic,Mailed Check,1,34.55,531.98,43.2,1,4,0,No
CUST204141,37,Two Year,Basic,Mailed Check,1,29.79,1023.61,39.0,0,4,2,No
CUST204142,25,Month-to-Month,Standard,Credit Card,1,63.33,1459.27,41.2,2,2,1,Yes
CUST204143,23,Month-to-Month,Premium,Credit Card,1,91.08,1957.26,84.7,2,4,2,No
CUST204144,39,Month-to-Month,Premium,Bank Transfer,1,91.42,3393.17,118.5,1,2,1,No
CUST204145,56,Two Year,Premium,Credit Card,0,102.87,5492.38,96.7,2,4,2,No
CUST204146,23,Month-to-Month,Premium,Mailed Check,1,102.23,2214.31,80.3,4,2,0,Yes
CUST204147,45,Month-to-Month,Standard,Mailed Check,0,51.92,2245.63,60.9,1,2,2,No
CUST204148,17,One Year,Premium,Digital Wallet,0,91.55,1471.01,104.4,1,2,1,Yes
CUST204149,41,Month-to-Month,Basic,Digital Wallet,1,27.6,1123.35,46.1,0,4,1,Yes
CUST204150,32,Month-to-Month,Standard,Digital Wallet,1,53.56,1614.43,66.3,2,2,2,No
CUST204151,29,Two Year,Basic,Digital Wallet,1,26.46,763.69,33.6,5,3,1,Yes
CUST204152,5,Two Year,Standard,Mailed Check,1,60.66,294.77,52.6,2,2,1,No
CUST204153,12,Month-to-Month,Standard,Digital Wallet,0,55.75,648.56,44.1,0,4,2,Yes
CUST204154,36,Month-to-Month,Standard,Bank Transfer,0,53.92,1927.13,39.5,2,2,2,No
CUST204155,13,Two Year,Premium,Credit Card,1,102.05,1252.38,107.1,1,5,1,No
CUST204156,35,Month-to-Month,Standard,Digital Wallet,0,54.93,1862.35,55.2,0,2,1,No
CUST204157,13,One Year,Standard,Mailed Check,1,52.91,670.8,38.8,1,3,0,No
CUST204158,26,Month-to-Month,Standard,Credit Card,1,47.96,1225.62,50.9,2,2,2,No
CUST204159,20,Month-to-Month,Basic,Mailed Check,1,38.23,714.3,28.6,1,5,2,No
CUST204160,21,Month-to-Month,Premium,Credit Card,1,96.83,1880.78,98.6,1,3,1,No
CUST204161,45,Month-to-Month,Basic,Bank Transfer,1,28.82,1286.56,4.6,3,3,2,Yes
CUST204162,22,One Year,Basic,Digital Wallet,1,31.82,649.19,51.4,2,2,2,No
CUST204163,27,Two Year,Standard,Mailed Check,1,59.37,1530.89,35.2,0,3,0,No
CUST204164,11,Month-to-Month,Premium,Credit Card,1,87.61,905.74,113.0,1,3,2,No
CUST204165,24,Month-to-Month,Standard,Bank Transfer,1,59.23,1315.27,35.3,1,4,0,No
CUST204166,49,One Year,Basic,Credit Card,1,30.63,1387.51,21.9,2,4,1,No
CUST204167,72,One Year,Basic,Credit Card,1,18.68,1276.79,43.1,2,3,1,No
CUST204168,29,One Year,Standard,Digital Wallet,1,53.31,1509.09,67.1,0,3,2,No
CUST204169,72,One Year,Basic,Credit Card,1,32.81,2253.78,31.4,1,5,2,No
CUST204170,6,Month-to-Month,Standard,Digital Wallet,0,53.75,299.37,55.0,0,4,0,No
CUST204171,63,One Year,Premium,Credit Card,1,89.58,5304.64,90.2,1,4,2,No
CUST204172,34,Month-to-Month,Standard,Credit Card,1,58.92,1994.08,62.7,1,4,0,No
CUST204173,11,One Year,Standard,Digital Wallet,1,57.65,596.4,79.6,3,4,2,No
CUST204174,21,Month-to-Month,Basic,Digital Wallet,1,29.63,588.79,18.3,0,4,1,No
CUST204175,11,Month-to-Month,Standard,Digital Wallet,0,48.72,525.98,17.0,3,4,0,Yes
CUST204176,65,One Year,Basic,Digital Wallet,1,24.12,1450.21,39.4,1,3,1,No
CUST204177,32,Month-to-Month,Standard,Bank Transfer,1,51.84,1528.29,76.3,1,3,0,Yes
CUST204178,16,Month-to-Month,Premium,Mailed Check,0,85.27,1309.02,88.4,2,2,2,Yes
CUST204179,58,One Year,Premium,Bank Transfer,0,102.49,5940.86,88.4,1,3,0,No
CUST204180,6,One Year,Basic,Credit Card,1,17.86,99.25,46.2,1,2,3,Yes
CUST204181,68,One Year,Standard,Credit Card,0,53.59,3607.47,67.3,1,4,0,No
CUST204182,9,Two Year,Premium,Digital Wallet,1,95.54,858.97,84.3,1,4,1,No
CUST204183,63,Month-to-Month,Premium,Bank Transfer,1,89.97,5651.95,71.7,1,4,1,No
