Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn,Expected_Lifetime_Months,Projected_CLV,Cluster,Customer_Segment,Churn_Risk_Score,Churn_Risk_Tier,Retention_Priority
CUST203783,18,One Year,Basic,Mailed Check,1,15.48,259.27,11.3,3,3,2,No,34,526.32,3,At Risk,26.1,Medium,Standard
CUST203784,21,One Year,Basic,Credit Card,1,22.25,450.3,21.9,2,3,1,No,34,756.5,3,At Risk,17.0,Low,Standard
CUST203785,71,One Year,Basic,Digital Wallet,1,34.05,2387.92,6.4,3,3,1,No,34,1157.7,2,Low Engagement,7.1,Low,Standard
CUST203786,8,One Year,Premium,Credit Card,1,96.58,717.01,102.6,3,4,2,No,34,3283.72,1,Champions,26.2,Medium,Standard
CUST203787,48,Two Year,Standard,Digital Wallet,1,55.49,2479.6,77.9,1,5,2,No,52,2885.48,0,Loyal Steady,2.7,Low,Standard
CUST203788,16,Month-to-Month,Premium,Credit Card,1,87.9,1399.42,69.5,1,4,1,Yes,18,1582.2,1,Champions,36.6,Medium,Standard
CUST203789,33,Month-to-Month,Basic,Digital Wallet,0,16.97,555.71,27.1,1,3,0,No,18,305.46,3,At Risk,36.9,Medium,Standard
CUST203790,32,Month-to-Month,Basic,Credit Card,0,31.52,993.06,22.7,3,3,1,No,18,567.36,3,At Risk,45.6,High,Standard
CUST203791,20,Month-to-Month,Basic,Credit Card,0,28.4,545.55,51.1,4,3,0,Yes,18,511.2,3,At Risk,65.2,Very High,Standard
CUST203792,23,Month-to-Month,Basic,Mailed Check,1,22.56,495.38,2.0,0,4,1,No,18,406.08,0,Loyal Steady,21.8,Low,Standard
CUST203793,6,Month-to-Month,Premium,Mailed Check,0,95.88,551.84,95.0,1,3,3,Yes,18,1725.84,1,Champions,62.6,High,Standard
CUST203794,27,Month-to-Month,Standard,Mailed Check,0,47.09,1249.32,64.5,2,2,0,No,18,847.62,3,At Risk,73.9,Very High,Standard
CUST203795,28,Month-to-Month,Basic,Credit Card,0,25.44,679.23,39.4,1,5,3,No,18,457.92,0,Loyal Steady,12.3,Low,Standard
CUST203796,15,Month-to-Month,Premium,Bank Transfer,0,98.01,1433.56,92.0,1,2,2,No,18,1764.18,1,Champions,64.7,Very High,Standard
CUST203797,52,Month-to-Month,Premium,Digital Wallet,1,101.25,5177.39,78.5,3,3,1,Yes,18,1822.5,1,Champions,41.2,Medium,Standard
CUST203798,4,Two Year,Standard,Bank Transfer,0,50.94,194.45,54.5,2,4,0,No,52,2648.88,0,Loyal Steady,24.7,Medium,Standard
CUST203799,37,Month-to-Month,Standard,Digital Wallet,0,39.77,1361.77,44.5,5,5,1,No,18,715.86,0,Loyal Steady,42.1,Medium,Standard
CUST203800,26,Month-to-Month,Premium,Mailed Check,1,96.86,2360.05,103.5,1,4,2,No,18,1743.48,1,Champions,35.2,Medium,Standard
CUST203801,33,Month-to-Month,Standard,Credit Card,1,53.1,1636.41,56.0,1,2,3,No,18,955.8,3,At Risk,36.6,Medium,Standard
CUST203802,32,One Year,Standard,Digital Wallet,1,51.9,1546.86,60.2,0,3,2,No,34,1764.6,3,At Risk,9.7,Low,Standard
CUST203803,71,Month-to-Month,Basic,Credit Card,0,22.22,1532.25,24.9,2,4,0,No,18,399.96,2,Low Engagement,14.5,Low,Standard
CUST203804,31,Month-to-Month,Standard,Digital Wallet,1,48.73,1436.89,67.6,1,5,2,No,18,877.14,0,Loyal Steady,14.4,Low,Standard
CUST203805,33,One Year,Basic,Mailed Check,1,39.18,1271.86,41.6,2,3,6,No,34,1332.12,3,At Risk,8.3,Low,Standard
CUST203806,14,Month-to-Month,Basic,Bank Transfer,1,21.57,295.06,15.1,1,3,0,No,18,388.26,3,At Risk,39.8,Medium,Standard
CUST203807,18,Month-to-Month,Basic,Digital Wallet,0,25.39,443.16,30.4,0,2,1,No,18,457.02,3,At Risk,46.9,High,Standard
CUST203808,36,Two Year,Standard,Bank Transfer,0,48.16,1655.09,31.2,0,3,2,No,52,2504.32,3,At Risk,8.6,Low,Standard
CUST203809,56,One Year,Standard,Credit Card,1,55.07,2918.7,53.5,1,5,0,Yes,34,1872.38,2,Low Engagement,3.6,Low,Standard
CUST203810,43,Month-to-Month,Standard,Credit Card,0,58.64,2391.81,60.3,0,4,3,Yes,18,1055.52,2,Low Engagement,13.9,Low,Standard
CUST203811,72,Month-to-Month,Standard,Credit Card,1,40.31,2779.18,47.7,3,4,1,No,18,725.58,2,Low Engagement,16.6,Low,Standard
CUST203812,26,Two Year,Standard,Bank Transfer,0,45.25,1107.74,62.4,5,3,1,No,52,2353.0,3,At Risk,39.1,Medium,Standard
CUST203813,28,Two Year,Premium,Digital Wallet,0,82.67,2131.22,87.5,1,2,1,Yes,52,4298.84,1,Champions,29.8,Medium,Standard
CUST203814,28,One Year,Standard,Credit Card,0,59.45,1619.45,50.7,4,3,1,No,34,2021.3,3,At Risk,35.9,Medium,Standard
CUST203815,27,Month-to-Month,Basic,Credit Card,1,23.36,628.21,2.5,0,5,0,No,18,420.48,0,Loyal Steady,11.3,Low,Standard
CUST203816,4,One Year,Standard,Mailed Check,1,49.56,187.91,83.5,0,3,0,No,34,1685.04,3,At Risk,29.8,Medium,Standard
CUST203817,41,One Year,Premium,Mailed Check,0,91.91,3718.36,114.5,0,4,2,No,34,3124.94,1,Champions,10.9,Low,Standard
CUST203818,33,Month-to-Month,Standard,Digital Wallet,0,64.37,1984.99,55.7,1,4,1,No,18,1158.66,0,Loyal Steady,28.5,Medium,Standard
CUST203819,72,Two Year,Premium,Credit Card,0,93.26,6527.11,112.2,2,2,0,No,52,4849.52,1,Champions,17.5,Low,Standard
CUST203820,11,One Year,Standard,Bank Transfer,1,47.76,495.6,55.3,0,4,0,No,34,1623.84,0,Loyal Steady,12.9,Low,Standard
CUST203821,32,Month-to-Month,Basic,Bank Transfer,1,22.68,699.19,28.5,3,5,1,No,18,408.24,0,Loyal Steady,19.0,Low,Standard
CUST203822,11,Month-to-Month,Basic,Credit Card,1,41.19,427.51,40.9,1,3,1,No,18,741.42,3,At Risk,37.5,Medium,Standard
CUST203823,12,Two Year,Basic,Digital Wallet,0,28.43,340.49,37.2,2,3,0,Yes,52,1478.36,3,At Risk,25.0,Medium,Standard
CUST203824,8,Two Year,Standard,Bank Transfer,0,69.42,517.43,44.9,1,4,1,No,52,3609.84,0,Loyal Steady,15.1,Low,Standard
CUST203825,12,Two Year,Basic,Credit Card,0,24.13,285.56,26.2,0,3,5,No,52,1254.76,3,At Risk,7.2,Low,Standard
CUST203826,18,Month-to-Month,Basic,Credit Card,0,17.29,299.96,22.5,2,2,2,No,18,311.22,3,At Risk,56.4,High,Standard
CUST203827,27,Month-to-Month,Standard,Digital Wallet,0,50.48,1310.01,44.8,1,5,2,No,18,908.64,0,Loyal Steady,19.4,Low,Standard
CUST203828,33,One Year,Standard,Digital Wallet,1,47.76,1565.28,59.8,3,4,1,No,34,1623.84,0,Loyal Steady,15.3,Low,Standard
CUST203829,12,Month-to-Month,Premium,Digital Wallet,0,101.63,1192.54,78.9,1,4,2,No,18,1829.34,1,Champions,42.5,Medium,Standard
CUST203830,31,Two Year,Basic,Digital Wallet,0,18.75,575.05,41.8,2,4,2,No,52,975.0,0,Loyal Steady,8.4,Low,Standard
CUST203831,40,Month-to-Month,Premium,Digital Wallet,0,95.75,3765.11,92.2,3,4,2,No,18,1723.5,1,Champions,40.0,Medium,Standard
CUST203832,28,One Year,Basic,Credit Card,1,21.4,599.19,10.4,0,3,2,No,34,727.6,3,At Risk,7.4,Low,Standard
CUST203833,13,One Year,Standard,Bank Transfer,1,58.75,706.98,50.7,2,4,3,No,34,1997.5,0,Loyal Steady,12.9,Low,Standard
CUST203834,42,Month-to-Month,Standard,Digital Wallet,1,52.93,2223.06,66.2,2,4,2,Yes,18,952.74,0,Loyal Steady,21.8,Low,Standard
CUST203835,19,Two Year,Basic,Credit Card,1,37.35,665.4,35.4,2,4,0,No,52,1942.2,0,Loyal Steady,10.6,Low,Standard
CUST203836,15,Month-to-Month,Premium,Credit Card,0,95.03,1342.6,100.3,1,5,2,Yes,18,1710.54,1,Champions,29.2,Medium,Standard
CUST203837,52,Month-to-Month,Premium,Bank Transfer,1,106.93,5213.73,104.7,2,2,1,Yes,18,1924.74,1,Champions,45.7,High,Priority Save
CUST203838,72,Month-to-Month,Premium,Digital Wallet,0,88.8,6121.72,91.1,1,4,1,No,18,1598.4,1,Champions,16.5,Low,Standard
CUST203839,72,One Year,Standard,Credit Card,0,63.25,4328.33,60.7,3,3,1,Yes,34,2150.5,2,Low Engagement,12.0,Low,Standard
CUST203840,72,One Year,Basic,Credit Card,1,20.55,1408.6,28.4,0,4,2,No,34,698.7,2,Low Engagement,1.6,Low,Standard
CUST203841,36,Month-to-Month,Premium,Bank Transfer,1,96.9,3418.67,92.2,3,5,3,No,18,1744.2,1,Champions,21.2,Low,Standard
CUST203842,28,Month-to-Month,Standard,Digital Wallet,1,55.75,1512.24,45.0,2,4,3,No,18,1003.5,0,Loyal Steady,24.6,Medium,Standard
CUST203843,25,Month-to-Month,Basic,Credit Card,1,25.98,609.35,34.1,0,2,3,No,18,467.64,3,At Risk,27.6,Medium,Standard
CUST203844,34,Month-to-Month,Basic,Credit Card,0,29.5,961.08,3.4,0,3,0,No,18,531.0,3,At Risk,27.9,Medium,Standard
CUST203845,26,Month-to-Month,Basic,Digital Wallet,1,23.71,609.0,24.1,3,3,0,Yes,18,426.78,3,At Risk,47.9,High,Standard
CUST203846,57,Month-to-Month,Standard,Credit Card,1,71.97,4048.4,35.0,1,2,1,No,18,1295.46,2,Low Engagement,29.0,Medium,Standard
CUST203847,29,Month-to-Month,Standard,Credit Card,0,57.07,1593.06,54.2,0,4,0,Yes,18,1027.26,0,Loyal Steady,27.5,Medium,Standard
CUST203848,72,Two Year,Standard,Mailed Check,0,50.58,3440.37,40.2,0,3,2,No,52,2630.16,2,Low Engagement,5.1,Low,Standard
CUST203849,7,One Year,Premium,Credit Card,0,99.73,698.08,93.5,1,2,3,Yes,34,3390.82,1,Champions,38.1,Medium,Standard
CUST203850,72,Month-to-Month,Basic,Bank Transfer,1,19.49,1302.8,22.9,0,3,1,No,18,350.82,2,Low Engagement,8.8,Low,Standard
CUST203851,4,Two Year,Standard,Credit Card,0,58.06,214.01,56.2,1,3,1,Yes,52,3019.12,3,At Risk,25.4,Medium,Standard
CUST203852,21,Two Year,Basic,Credit Card,1,15.64,317.43,39.9,0,4,1,No,52,813.28,0,Loyal Steady,5.3,Low,Standard
CUST203853,38,One Year,Basic,Bank Transfer,0,25.6,927.77,54.6,0,4,1,No,34,870.4,0,Loyal Steady,5.8,Low,Standard
CUST203854,12,Month-to-Month,Premium,Digital Wallet,1,97.19,1129.31,77.2,1,4,0,No,18,1749.42,1,Champions,43.8,High,Standard
CUST203855,72,Two Year,Basic,Mailed Check,0,25.63,1705.77,24.3,0,4,0,No,52,1332.76,2,Low Engagement,3.2,Low,Standard
CUST203856,40,One Year,Basic,Credit Card,1,25.53,939.55,41.1,1,2,0,Yes,34,868.02,3,At Risk,15.8,Low,Standard
CUST203857,7,One Year,Standard,Mailed Check,1,56.83,368.26,34.7,1,4,0,No,34,1932.22,0,Loyal Steady,22.8,Low,Standard
CUST203858,22,Month-to-Month,Premium,Credit Card,0,105.28,2232.4,88.9,1,4,0,Yes,18,1895.04,1,Champions,43.5,Medium,Standard
CUST203859,61,Month-to-Month,Premium,Digital Wallet,1,91.84,5318.81,109.4,1,3,0,No,18,1653.12,1,Champions,28.0,Medium,Standard
CUST203860,72,Month-to-Month,Standard,Digital Wallet,0,60.52,4331.19,67.4,1,4,1,No,18,1089.36,2,Low Engagement,13.1,Low,Standard
CUST203861,11,Month-to-Month,Standard,Digital Wallet,1,61.61,627.22,55.0,2,4,2,No,18,1108.98,0,Loyal Steady,37.3,Medium,Standard
CUST203862,16,Month-to-Month,Standard,Digital Wallet,0,56.09,881.21,59.0,0,3,1,Yes,18,1009.62,3,At Risk,43.7,High,Standard
CUST203863,24,Month-to-Month,Premium,Bank Transfer,1,99.57,2347.73,75.3,1,3,0,Yes,18,1792.26,1,Champions,47.4,High,Standard
CUST203864,27,One Year,Standard,Bank Transfer,0,56.87,1436.84,45.9,3,2,1,Yes,34,1933.58,3,At Risk,41.4,Medium,Standard
CUST203865,23,Month-to-Month,Standard,Credit Card,1,51.47,1089.54,86.5,2,3,2,Yes,18,926.46,3,At Risk,42.5,Medium,Standard
CUST203866,53,Month-to-Month,Basic,Bank Transfer,1,15.0,783.57,19.2,1,5,0,No,18,270.0,2,Low Engagement,8.4,Low,Standard
CUST203867,12,Month-to-Month,Premium,Digital Wallet,1,92.3,1065.13,88.9,2,4,1,No,18,1661.4,1,Champions,47.5,High,Standard
CUST203868,15,One Year,Standard,Bank Transfer,1,58.17,870.58,43.9,2,3,1,No,34,1977.78,3,At Risk,24.4,Low,Standard
CUST203869,27,Month-to-Month,Basic,Credit Card,1,27.57,740.86,40.6,1,3,1,No,18,496.26,3,At Risk,29.1,Medium,Standard
CUST203870,38,Month-to-Month,Basic,Digital Wallet,1,23.69,893.75,25.6,2,4,3,No,18,426.42,0,Loyal Steady,15.7,Low,Standard
CUST203871,24,Month-to-Month,Standard,Credit Card,1,42.86,989.37,52.4,1,4,0,No,18,771.48,0,Loyal Steady,30.8,Medium,Standard
CUST203872,19,Month-to-Month,Standard,Mailed Check,1,60.05,1118.03,40.8,0,5,0,No,18,1080.9,0,Loyal Steady,23.3,Low,Standard
CUST203873,32,Two Year,Basic,Credit Card,0,28.74,852.95,21.8,1,3,1,No,52,1494.48,3,At Risk,10.7,Low,Standard
CUST203874,56,Month-to-Month,Standard,Digital Wallet,0,43.89,2338.84,60.1,1,3,1,Yes,18,790.02,2,Low Engagement,27.9,Medium,Standard
CUST203875,9,Two Year,Standard,Digital Wallet,1,60.11,528.04,39.5,1,5,3,No,52,3125.72,0,Loyal Steady,5.6,Low,Standard
CUST203876,20,Month-to-Month,Standard,Digital Wallet,1,56.63,1056.06,44.4,1,4,1,Yes,18,1019.34,0,Loyal Steady,29.4,Medium,Standard
CUST203877,16,Two Year,Standard,Digital Wallet,1,64.97,999.34,62.2,1,2,0,Yes,52,3378.44,3,At Risk,27.5,Medium,Standard
CUST203878,72,Month-to-Month,Standard,Digital Wallet,0,57.91,4129.01,72.9,3,3,1,No,18,1042.38,2,Low Engagement,31.2,Medium,Standard
CUST203879,41,Month-to-Month,Premium,Credit Card,1,88.95,3639.98,73.9,0,4,1,No,18,1601.1,1,Champions,18.7,Low,Standard
CUST203880,11,Month-to-Month,Basic,Digital Wallet,0,32.02,324.72,52.2,3,3,1,Yes,18,576.36,3,At Risk,60.7,High,Standard
CUST203881,12,One Year,Premium,Bank Transfer,0,83.65,973.54,113.1,1,3,2,No,34,2844.1,1,Champions,29.0,Medium,Standard
CUST203882,22,Month-to-Month,Standard,Bank Transfer,1,59.96,1309.08,57.9,0,4,2,No,18,1079.28,0,Loyal Steady,19.4,Low,Standard
CUST203883,35,One Year,Basic,Credit Card,1,25.09,872.11,19.1,1,2,0,No,34,853.06,3,At Risk,17.2,Low,Standard
CUST203884,63,Month-to-Month,Premium,Credit Card,1,88.26,5120.53,100.8,1,2,2,No,18,1588.68,1,Champions,29.6,Medium,Standard
CUST203885,14,Month-to-Month,Basic,Credit Card,1,34.26,456.6,2.0,1,3,3,No,18,616.68,3,At Risk,27.8,Medium,Standard
CUST203886,37,Two Year,Basic,Digital Wallet,0,23.03,787.28,19.7,3,4,1,No,52,1197.56,0,Loyal Steady,10.7,Low,Standard
CUST203887,25,One Year,Premium,Credit Card,1,99.85,2333.34,86.1,1,4,0,No,34,3394.9,1,Champions,14.9,Low,Standard
CUST203888,21,One Year,Standard,Digital Wallet,0,51.13,1019.97,57.5,1,4,2,No,34,1738.42,0,Loyal Steady,13.2,Low,Standard
CUST203889,9,Two Year,Basic,Credit Card,0,25.15,225.0,47.8,2,3,0,No,52,1307.8,3,At Risk,26.1,Medium,Standard
CUST203890,50,Two Year,Basic,Bank Transfer,1,17.83,887.02,27.2,1,5,2,No,52,927.16,0,Loyal Steady,1.8,Low,Standard
CUST203891,12,Month-to-Month,Standard,Digital Wallet,1,58.85,649.83,40.5,1,3,1,Yes,18,1059.3,3,At Risk,45.6,High,Standard
CUST203892,37,Month-to-Month,Standard,Credit Card,1,51.8,1834.18,35.8,1,2,0,No,18,932.4,3,At Risk,45.7,High,Standard
CUST203893,51,Month-to-Month,Standard,Digital Wallet,0,54.08,2739.0,19.5,3,2,2,Yes,18,973.44,2,Low Engagement,50.6,High,Standard
CUST203894,63,Two Year,Standard,Mailed Check,1,58.71,3629.89,58.5,5,2,1,Yes,52,3052.92,2,Low Engagement,29.8,Medium,Standard
CUST203895,61,Month-to-Month,Basic,Credit Card,0,25.53,1469.21,6.1,2,2,1,No,18,459.54,2,Low Engagement,33.0,Medium,Standard
CUST203896,29,One Year,Premium,Credit Card,0,87.9,2438.85,100.8,1,4,0,No,34,2988.6,1,Champions,18.0,Low,Standard
CUST203897,13,Month-to-Month,Standard,Credit Card,1,56.64,735.49,60.1,1,3,1,Yes,18,1019.52,3,At Risk,44.6,High,Standard
CUST203898,43,Month-to-Month,Standard,Credit Card,0,56.82,2337.81,67.8,2,2,0,No,18,1022.76,3,At Risk,57.0,High,Standard
CUST203899,13,Month-to-Month,Standard,Credit Card,1,53.39,656.8,84.0,1,3,3,No,18,961.02,3,At Risk,37.4,Medium,Standard
CUST203900,47,Month-to-Month,Standard,Mailed Check,1,66.18,3099.77,58.4,2,5,0,Yes,18,1191.24,0,Loyal Steady,21.2,Low,Standard
CUST203901,37,Two Year,Standard,Mailed Check,1,51.09,1839.58,53.8,1,5,1,No,52,2656.68,0,Loyal Steady,5.4,Low,Standard
CUST203902,43,Two Year,Standard,Bank Transfer,1,54.48,2242.26,68.8,0,3,1,No,52,2832.96,2,Low Engagement,6.7,Low,Standard
CUST203903,24,Month-to-Month,Standard,Digital Wallet,1,61.74,1416.21,71.0,0,3,0,Yes,18,1111.32,3,At Risk,36.0,Medium,Standard
CUST203904,24,Two Year,Standard,Digital Wallet,0,57.73,1322.8,68.4,0,3,0,No,52,3001.96,3,At Risk,16.0,Low,Standard
CUST203905,41,Month-to-Month,Standard,Credit Card,1,63.7,2561.91,59.6,1,4,0,Yes,18,1146.6,0,Loyal Steady,21.7,Low,Standard
CUST203906,5,Month-to-Month,Basic,Digital Wallet,1,29.39,146.28,33.4,0,4,1,No,18,529.02,0,Loyal Steady,25.0,Medium,Standard
CUST203907,24,Month-to-Month,Basic,Bank Transfer,1,27.95,659.28,13.6,2,4,1,No,18,503.1,0,Loyal Steady,25.7,Medium,Standard
CUST203908,30,Month-to-Month,Standard,Credit Card,1,53.91,1556.88,63.9,1,2,1,No,18,970.38,3,At Risk,46.7,High,Standard
CUST203909,48,Two Year,Standard,Credit Card,0,55.75,2659.48,57.0,0,2,0,No,52,2899.0,2,Low Engagement,14.0,Low,Standard
CUST203910,39,Month-to-Month,Premium,Bank Transfer,0,93.01,3353.36,105.1,4,3,3,No,18,1674.18,1,Champions,55.6,High,Standard
CUST203911,23,Two Year,Basic,Mailed Check,0,29.21,669.42,4.8,1,3,2,No,52,1518.92,3,At Risk,14.8,Low,Standard
CUST203912,39,Month-to-Month,Standard,Credit Card,1,53.74,1970.8,59.8,0,3,1,Yes,18,967.32,3,At Risk,23.8,Low,Standard
CUST203913,24,One Year,Premium,Bank Transfer,1,86.44,1968.02,91.6,2,4,3,No,34,2938.96,1,Champions,13.0,Low,Standard
CUST203914,29,Month-to-Month,Basic,Credit Card,1,26.29,757.62,37.3,0,3,2,No,18,473.22,3,At Risk,19.8,Low,Standard
CUST203915,8,Two Year,Standard,Credit Card,1,44.97,343.56,66.5,2,4,1,No,52,2338.44,0,Loyal Steady,16.3,Low,Standard
CUST203916,35,Two Year,Premium,Digital Wallet,1,87.72,3069.17,96.2,1,3,0,No,52,4561.44,1,Champions,16.0,Low,Standard
CUST203917,28,One Year,Premium,Digital Wallet,1,94.6,2646.55,88.2,1,3,3,No,34,3216.4,1,Champions,14.6,Low,Standard
CUST203918,33,Two Year,Basic,Credit Card,1,22.42,696.37,13.2,2,4,2,No,52,1165.84,0,Loyal Steady,5.7,Low,Standard
CUST203919,1,One Year,Standard,Credit Card,1,63.17,60.72,60.2,4,2,1,Yes,34,2147.78,3,At Risk,58.1,High,Priority Save
CUST203920,18,Two Year,Basic,Digital Wallet,0,24.85,424.43,28.7,0,4,0,No,52,1292.2,0,Loyal Steady,8.8,Low,Standard
CUST203921,13,One Year,Premium,Mailed Check,1,103.42,1249.28,93.8,1,5,1,No,34,3516.28,1,Champions,14.5,Low,Standard
CUST203922,13,Two Year,Standard,Bank Transfer,0,57.23,736.98,60.9,1,4,1,No,52,2975.96,0,Loyal Steady,14.1,Low,Standard
CUST203923,13,One Year,Premium,Digital Wallet,0,93.6,1173.32,112.4,0,3,0,No,34,3182.4,1,Champions,29.9,Medium,Standard
CUST203924,10,One Year,Standard,Bank Transfer,1,62.74,599.78,22.1,3,2,1,No,34,2133.16,3,At Risk,43.9,High,Priority Save
CUST203925,22,Month-to-Month,Basic,Bank Transfer,0,28.77,610.93,38.3,4,3,2,Yes,18,517.86,3,At Risk,55.5,High,Standard
CUST203926,11,Two Year,Standard,Bank Transfer,1,54.52,598.52,74.6,0,3,1,No,52,2835.04,3,At Risk,14.0,Low,Standard
CUST203927,19,Month-to-Month,Premium,Credit Card,0,97.67,1709.99,82.1,3,4,0,No,18,1758.06,1,Champions,60.0,High,Standard
CUST203928,72,One Year,Premium,Credit Card,1,90.56,6352.9,102.5,1,4,1,No,34,3079.04,1,Champions,4.4,Low,Standard
CUST203929,26,Month-to-Month,Premium,Credit Card,0,99.13,2535.61,91.6,1,3,0,Yes,18,1784.34,1,Champions,53.9,High,Standard
CUST203930,10,One Year,Basic,Bank Transfer,0,28.99,277.79,31.6,0,3,1,No,34,985.66,3,At Risk,16.7,Low,Standard
CUST203931,14,Month-to-Month,Basic,Bank Transfer,1,30.12,417.24,19.1,0,3,0,Yes,18,542.16,3,At Risk,32.7,Medium,Standard
CUST203932,23,Month-to-Month,Premium,Credit Card,1,96.79,2132.03,114.0,1,5,1,Yes,18,1742.22,1,Champions,23.2,Low,Standard
CUST203933,15,One Year,Basic,Bank Transfer,1,19.64,280.25,21.9,1,4,3,No,34,667.76,0,Loyal Steady,7.2,Low,Standard
CUST203934,51,Month-to-Month,Standard,Credit Card,1,55.86,2741.54,84.2,0,3,0,Yes,18,1005.48,2,Low Engagement,21.8,Low,Standard
CUST203935,7,One Year,Standard,Credit Card,0,55.92,383.72,33.2,0,4,0,No,34,1901.28,0,Loyal Steady,17.4,Low,Standard
CUST203936,4,One Year,Basic,Digital Wallet,1,27.61,107.14,25.2,1,3,3,No,34,938.74,3,At Risk,14.9,Low,Standard
CUST203937,21,Month-to-Month,Standard,Digital Wallet,0,51.02,1013.53,43.0,2,3,1,No,18,918.36,3,At Risk,54.8,High,Standard
CUST203938,25,One Year,Basic,Mailed Check,0,31.36,779.24,8.2,1,4,1,No,34,1066.24,0,Loyal Steady,13.1,Low,Standard
CUST203939,12,Month-to-Month,Standard,Credit Card,0,54.95,609.93,61.6,2,3,0,No,18,989.1,3,At Risk,63.7,Very High,Standard
CUST203940,72,Month-to-Month,Standard,Digital Wallet,1,65.9,4443.55,89.5,2,4,0,No,18,1186.2,2,Low Engagement,15.4,Low,Standard
CUST203941,8,Month-to-Month,Basic,Credit Card,1,16.92,131.49,28.9,0,2,1,No,18,304.56,3,At Risk,45.4,High,Standard
CUST203942,31,Month-to-Month,Premium,Credit Card,1,94.65,2715.74,95.4,2,4,1,No,18,1703.7,1,Champions,34.9,Medium,Standard
CUST203943,21,Month-to-Month,Basic,Bank Transfer,1,24.55,514.31,31.0,0,4,2,No,18,441.9,0,Loyal Steady,15.3,Low,Standard
CUST203944,8,Month-to-Month,Standard,Credit Card,0,59.12,442.4,57.7,0,4,0,No,18,1064.16,0,Loyal Steady,39.3,Medium,Standard
CUST203945,20,One Year,Basic,Credit Card,0,23.7,443.2,31.1,1,3,2,No,34,805.8,3,At Risk,15.2,Low,Standard
CUST203946,27,One Year,Standard,Credit Card,1,55.13,1382.08,55.0,2,3,1,No,34,1874.42,3,At Risk,19.6,Low,Standard
CUST203947,54,Month-to-Month,Standard,Credit Card,1,53.87,2763.01,67.9,0,5,0,No,18,969.66,2,Low Engagement,8.5,Low,Standard
CUST203948,5,One Year,Basic,Digital Wallet,1,27.77,133.79,26.5,1,3,3,No,34,944.18,3,At Risk,14.6,Low,Standard
CUST203949,64,Month-to-Month,Basic,Credit Card,0,29.34,1764.87,25.5,2,4,0,No,18,528.12,2,Low Engagement,16.7,Low,Standard
CUST203950,20,One Year,Standard,Credit Card,1,43.34,826.12,92.1,5,3,1,No,34,1473.56,3,At Risk,42.8,Medium,Standard
CUST203951,32,Month-to-Month,Premium,Credit Card,1,93.62,2959.98,90.3,1,5,2,No,18,1685.16,1,Champions,16.6,Low,Standard
CUST203952,29,Month-to-Month,Premium,Mailed Check,1,88.36,2419.52,115.6,0,4,1,Yes,18,1590.48,1,Champions,31.5,Medium,Standard
CUST203953,30,One Year,Premium,Digital Wallet,1,99.23,2879.0,93.6,2,2,2,Yes,34,3373.82,1,Champions,29.8,Medium,Standard
CUST203954,37,Month-to-Month,Basic,Bank Transfer,0,15.0,530.43,31.5,1,3,0,Yes,18,270.0,3,At Risk,33.7,Medium,Standard
CUST203955,64,Month-to-Month,Standard,Digital Wallet,1,52.82,3192.93,61.0,2,3,1,No,18,950.76,2,Low Engagement,23.7,Low,Standard
CUST203956,19,Month-to-Month,Premium,Bank Transfer,1,100.81,1825.41,87.9,2,4,0,No,18,1814.58,1,Champions,45.5,High,Standard
CUST203957,13,One Year,Premium,Credit Card,1,95.21,1235.81,108.1,3,4,1,No,34,3237.14,1,Champions,27.1,Medium,Standard
CUST203958,12,Month-to-Month,Standard,Credit Card,1,58.3,676.15,56.5,0,4,1,No,18,1049.4,0,Loyal Steady,27.0,Medium,Standard
CUST203959,9,One Year,Premium,Digital Wallet,0,102.09,898.18,99.0,2,4,1,No,34,3471.06,1,Champions,29.4,Medium,Standard
CUST203960,41,Month-to-Month,Basic,Digital Wallet,0,17.83,718.39,8.4,2,1,2,Yes,18,320.94,3,At Risk,55.0,High,Standard
CUST203961,30,Two Year,Standard,Mailed Check,1,62.09,1741.44,95.3,3,1,1,Yes,52,3228.68,3,At Risk,48.4,High,Priority Save
CUST203962,56,Two Year,Basic,Digital Wallet,1,17.02,944.65,25.3,0,4,0,No,52,885.04,2,Low Engagement,2.7,Low,Standard
CUST203963,72,Month-to-Month,Premium,Bank Transfer,1,91.55,6452.8,83.7,0,4,0,No,18,1647.9,1,Champions,11.0,Low,Standard
CUST203964,40,Month-to-Month,Standard,Bank Transfer,1,54.13,1992.81,67.2,1,3,2,No,18,974.34,3,At Risk,25.7,Medium,Standard
CUST203965,45,Month-to-Month,Standard,Bank Transfer,0,50.09,2222.68,56.6,4,3,2,Yes,18,901.62,2,Low Engagement,49.2,High,Standard
CUST203966,14,Month-to-Month,Basic,Bank Transfer,1,23.46,315.04,30.9,2,2,1,No,18,422.28,3,At Risk,55.7,High,Standard
CUST203967,25,Two Year,Premium,Credit Card,1,85.39,2096.79,98.1,3,3,0,Yes,52,4440.28,1,Champions,29.8,Medium,Standard
CUST203968,26,One Year,Premium,Credit Card,0,90.65,2312.93,73.5,0,4,0,No,34,3082.1,1,Champions,14.6,Low,Standard
